0.00882697105408,10.5284822137
0.0200729370117,10.4966916641
0.0311558246613,10.4661626728
0.0423259735107,10.436269315
0.0534520149231,10.4077805878
0.0647268295288,10.3795184702
0.0759418010712,10.3524469166
0.0870068073273,10.3262178605
0.098207950592,10.3015991578
0.109397888184,10.2776399135
0.120565891266,10.2555552868
0.131654977798,10.2343018997
0.142823934555,10.2126220968
0.154002904892,10.1921340045
0.16515994072,10.1726365765
0.17636179924,10.1528238203
0.187525987625,10.1329560577
0.198688983917,10.1131679537
0.209849834442,10.0948436669
0.221007823944,10.0778479994
0.232186794281,10.0623450481
0.243345975876,10.0479899671
0.254492998123,10.035347123
0.265655994415,10.0239511669
0.276860952377,10.0121022228
0.288064956665,10.0010442885
0.299243927002,9.99098703383
0.31040096283,9.97976843917
0.321571826935,9.96733646579
0.332746982574,9.95517816598
0.34392285347,9.94383937107
0.355085849762,9.93206046275
0.366250991821,9.92125878417
0.377447843552,9.91032399115
0.388607978821,9.90048878437
0.399801969528,9.89252522198
0.410982847214,9.8848839302
0.422135829926,9.8767810606
0.433320999146,9.86912142459
0.444491863251,9.86155241369
0.45564699173,9.85530571308
0.467054843903,9.84964385472
0.478251934052,9.84276837823
0.489478826523,9.83592586536
0.500654935837,9.82994434177
0.511828899384,9.8248716257
0.523052930832,9.8216580619
0.534282922745,9.81875745671
0.545522928238,9.81591920275
0.556603908539,9.81270636005
0.56776881218,9.81105622688
0.579002857208,9.81047626879
0.590180873871,9.80974626609
0.601403951645,9.80998622215
0.612582921982,9.81126472115
0.623749017715,9.81152433674
0.635001897812,9.81120989228
0.646191835403,9.81098052129
0.657406806946,9.81042000517
0.66859793663,9.81004270084
0.679785013199,9.81033706048
0.690963983536,9.81139999683
0.702117919922,9.81173560024
0.713290929794,9.81216257668
0.72435593605,9.81273356314
0.735540866852,9.81327121783
0.746716976166,9.81423939722
0.757872819901,9.8168052724
0.769022941589,9.81852402739
0.780210971832,9.82001892207
0.791369915009,9.82176686348
0.802589893341,9.82249549708
0.813746929169,9.82343486297
0.824962854385,9.82471488355
0.836122989655,9.82643959588
0.849653959274,9.82816927009
0.864373922348,9.82704962351
0.879030942917,9.82599033917
0.893692016602,9.8275877677
0.908363819122,9.82990013352
0.923018932343,9.83217930911
0.937655925751,9.83432149105
0.951015949249,9.83854415199
0.964236021042,9.84349627696
0.977348804474,9.84894221643
0.990439891815,9.85346446474
1.00355792046,9.857824414
1.01664686203,9.8617395779
1.02975487709,9.86536330256
1.04293680191,9.8697825124
1.05758786201,9.87301452642
1.07212686539,9.8766591625
1.08693480492,9.88002832708
1.10173296928,9.88393514007
1.11639285088,9.88598379214
1.13103485107,9.88826190333
1.14577388763,9.89149776417
1.16044402122,9.89595344746
1.17518281937,9.90158443354
1.18983793259,9.90800171099
1.20449995995,9.91417428955
1.21917390823,9.9206180678
1.23385882378,9.9267775967
1.24853396416,9.9325613401
1.2632188797,9.93770977615
1.27787399292,9.94317393358
1.29262089729,9.94813919645
1.30732893944,9.95344272205
1.32207584381,9.95967123741
1.33675789833,9.96613454993
1.35143589973,9.97184003589
1.36603093147,9.97758367516
1.38068199158,9.98464926626
1.39541482925,9.9914038109
